Salary,NG
19989,0
0,0
77643,0
32827,0
9610,0
0,0
40809,0
45551,0
57469,0
38533,0
0,0
46013,0
59488,0
39321,0
44658,0
20806,0
56707,0
22179,0
80863,0
20348,0
147143,0
132620,0
0,0
36037,1
2140,0
46647,0
18781,0
52533,0
26609,0
37891,0
61498,0
88260,0
18958,0
47732,0
41642,0
16212,0
24949,1
81835,0
44946,0
0,0
2819,0
0,0
1188,1
59257,0
57809,0
0,0
36144,0
135760,0
96070,0
34736,0
56716,0
64448,0
29007,0
61888,0
87603,0
0,0
80506,0
42645,0
39388,1
80184,0
13074,0
3196,0
65968,0
5107,0
53995,0
54701,0
88483,1
64926,0
7394,0
66686,0
212180,0
91576,0
71612,0
87761,1
26881,0
63918,0
9603,0
27909,0
54900,0
110394,0
18158,0
2050,0
0,0
38453,0
0,0
44891,0
46286,0
41665,0
22422,0
42716,0
40979,0
63223,0
10373,0
27908,0
6950,0
44960,0
13270,0
44317,0
98960,1
30711,0
12974,0
101291,1
18542,0
1535,0
43067,0
0,0
55028,0
0,0
53999,0
1111,0
2093,0
38226,0
48600,0
58411,0
8559,0
2025,0
0,0
48801,0
118599,0
8258,0
10036,0
7518,0
49406,0
51050,0
71947,1
104061,0
23658,0
24524,0
14367,0
76332,0
43102,0
38339,0
16574,0
68572,0
57016,0
25375,0
22492,0
70315,0
45213,1
66089,0
15406,0
17950,0
43645,0
38217,0
64506,0
9008,0
0,0
99283,0
56917,0
52207,0
72860,0
33953,0
0,0
46335,0
59393,0
58693,0
92854,0
7400,0
3820,0
26024,0
58598,1
0,0
59255,0
88992,0
31734,0
130040,0
0,0
40556,0
0,0
60619,0
51599,0
91749,0
15235,0
88403,0
25187,0
0,0
10025,0
11172,0
95264,1
17440,0
33999,0
22689,0
62149,0
41998,0
19554,1
0,0
13006,0
0,1
40164,0
32158,0
39990,0
12567,0
73180,0
32384,0
0,0
69646,0
96872,0
56430,0
65814,0
8696,0
29586,0
10318,0
78145,0
35946,1
142593,0
55150,0
62811,0
43215,0
70758,0
39202,0
77454,0
35804,0
13197,0
16902,0
0,0
52727,0
37252,0
73631,0
75386,0
42242,0
0,0
22319,1
44309,0
64961,0
46737,0
18953,0
67371,1
41306,0
44466,0
9997,0
0,0
89650,0
13026,0
10320,0
20212,0
36149,0
24971,0
28562,0
10140,0
28745,0
24648,0
57885,0
58047,0
1497,0
45026,0
60461,0
12643,0
130513,0
44754,0
52653,0
23746,0
24680,0
6192,0
41972,0
62824,0
45074,0
31355,0
27418,0
60591,0
24659,0
85045,0
216260,0
0,0
62576,0
89543,0
21207,0
96748,0
99786,0
140338,0
62956,0
59611,0
25154,0
50233,1
22680,0
0,0
19017,0
61262,0
89095,0
75610,0
54004,0
57921,0
16262,0
17015,0
45889,0
0,0
40628,0
29289,0
62974,0
45473,0
18091,0
90892,0
25360,0
21066,0
83364,0
87165,0
71532,0
8715,0
60269,0
0,0
21479,0
32051,0
22002,0
60651,0
11932,0
57379,0
44271,0
39161,0
28889,0
43428,0
12728,0
31959,0
0,0
72906,0
0,0
0,0
26802,0
45433,0
50596,0
58358,1
33208,0
5685,0
0,0
65285,0
72385,1
62185,0
34517,0
41586,0
8103,0
94800,0
64635,1
28720,0
24744,0
67317,0
83817,0
43228,0
39089,0
65380,0
23192,0
21108,0
41039,0
0,0
69837,0
0,0
17357,0
1167,0
47382,0
13852,0
56439,1
20777,0
55736,0
55396,0
0,0
26069,0
91013,0
42865,0
74813,0
62576,0
53118,0
0,0
12281,0
102616,0
49119,0
60169,0
42133,0
0,0
2846,0
19612,0
0,0
10993,0
16385,0
88071,1
30025,0
16166,0
12605,0
74991,0
28737,0
40260,0
2785,0
57394,0
3272,0
111802,0
12167,0
6833,0
40474,0
4218,0
47961,0
5438,0
12831,0
1380,0
40923,0
14001,0
30245,0
55698,0
10253,0
61857,0
11147,0
52548,0
111849,0
19778,0
50374,0
13014,0
49365,0
15140,0
129769,0
41397,0
84105,0
71602,0
39553,0
50922,0
0,0
34593,0
45137,0
60045,0
58522,0
0,0
73438,0
33665,0
1353,0
12964,0
33667,0
52994,0
59382,0
14665,0
39590,0
27091,0
52487,0
0,0
16214,0
30599,0
526,0
52108,0
57598,0
42576,0
51079,0
65820,0
7853,0
76010,0
19631,0
43260,0
67596,0
211464,1
0,1
51279,0
0,0
26749,0
41018,0
64454,0
67798,0
16438,0
62750,0
31977,0
48636,0
41558,0
68737,0
46124,0
11106,0
47517,0
13138,0
74007,1
53671,0
55177,1
45324,0
56005,0
65710,0
42086,0
38483,0
38065,0
66085,0
0,0
31945,0
22680,0
41167,0
36277,0
17449,0
39882,0
61465,0
0,0
39141,0
58933,0
3618,0
21642,0
71774,0
4138,0
48962,0
48988,0
26780,0
32534,0
526,0
72563,1
124953,1
64504,0
4242,0
10934,0
75320,0
68187,0
12347,0
18286,0
48111,0
27589,0
8397,0
59825,0
81748,0
33438,0
42691,0
526,0
46841,0
1662,0
23096,0
33394,0
0,0
37144,0
0,0
109660,0
82003,0
47907,0
42733,0
69214,0
53487,1
19258,0
0,0
0,0
19952,0
35647,0
65460,0
40284,0
63855,0
5211,1
89265,0
19236,0
70273,0
97729,0
56845,0
28914,0
23390,0
94939,0
0,1
33665,0
31243,0
30363,0
0,0
34493,0
75374,0
14321,0
29523,0
40504,0
20163,0
15093,0
3333,0
58963,0
43534,0
50769,0
0,0
112925,0
32172,0
13175,0
41373,0
50670,0
39584,0
17843,0
71312,0
24473,0
33815,0
41118,0
41514,0
54278,0
105594,0
39553,0
526,0
11820,0
54998,0
29491,0
0,0
145706,1
44942,0
101739,0
46330,0
0,0
91331,0
92045,0
72259,0
25049,0
68837,0
22685,0
65437,1
7122,0
44833,0
66578,0
10191,0
41143,0
84300,0
14111,0
68107,0
20854,0
73679,0
82565,0
76591,0
75877,0
43078,0
75838,0
41707,1
11238,0
32499,0
62997,0
57535,0
35401,0
51890,0
23066,0
51036,0
60821,1
29256,0
51477,0
83504,0
84948,0
22376,0
35642,0
22194,0
63879,0
54533,0
9470,0
112537,1
24068,0
50422,1
32858,0
213524,0
23127,0
39882,0
24744,0
6743,0
11292,0
50621,0
14925,0
50673,1
79463,0
72471,0
100365,1
83681,0
92182,0
40162,0
25002,0
85640,0
18989,0
0,0
76184,0
19323,0
66552,0
60792,0
28683,0
19112,0
0,0
0,0
134438,0
0,0
0,0
76396,0
55867,0
64902,0
0,0
31772,0
31136,0
3894,0
37289,0
20174,0
0,0
53002,0
87321,0
67107,0
54589,0
12293,0
50659,0
143607,0
30308,0
63244,0
37884,0
100384,0
37614,0
115034,0
7134,0
124769,1
43414,0
41084,0
83328,0
61657,0
73455,0
44764,0
19528,0
46538,0
54551,0
75708,0
0,0
40312,1
38771,0
20815,0
63383,0
41215,0
11437,0
53586,0
26424,0
93422,0
11713,0
0,0
35018,0
93715,0
0,0
70309,0
0,0
44503,0
0,0
64913,0
0,0
7095,0
17742,0
7321,0
27213,0
77109,0
37289,0
4791,0
65529,0
106170,0
31465,0
22820,0
36543,0
49429,0
31370,0
28291,0
45245,0
70638,0
46429,0
90882,1
62213,0
2270,0
25200,0
0,0
13321,0
170641,0
17713,0
164180,0
47554,0
92310,0
41042,0
65927,0
31188,0
51307,0
0,0
38167,0
0,0
3351,0
63664,0
44536,0
0,0
0,0
72456,0
8317,0
59519,0
20203,1
32919,0
8699,0
47241,0
86823,0
30161,0
43809,0
1415,1
195114,0
21573,0
64219,0
62318,0
78504,0
7593,0
81087,0
47259,0
27488,0
0,0
99915,0
1309,0
18949,0
120714,0
27360,0
75770,0
53914,0
40448,0
35215,0
7313,0
74807,0
67132,0
44018,0
67428,0
68326,0
37277,0
63449,0
62079,0
58915,0
31364,0
37271,0
69409,0
1918,0
35796,0
74530,0
44605,0
21230,0
59714,1
57824,0
33144,0
51464,0
25437,0
49934,0
19518,0
73184,0
24376,0
52759,0
107497,0
4886,0
64885,0
66761,0
61240,0
55907,0
11419,0
69311,0
52966,0
104467,0
50712,0
111612,0
0,0
64333,0
47344,0
25736,0
23752,0
84016,0
65816,0
99995,0
24558,0
10736,1
37778,0
30037,0
58931,0
5163,0
93872,0
50138,0
7480,0
32915,0
58096,0
56108,0
16018,0
27007,0
4340,0
40810,0
13957,0
3420,0
36287,0
68217,1
12248,0
49902,0
24640,0
19665,0
28063,0
32585,0
39500,0
17699,0
14226,0
33243,0
68599,0
65691,0
8202,0
12618,0
45615,0
63212,0
71136,0
64288,0
47700,0
0,0
0,0
33076,0
21797,0
26830,0
4106,0
58753,0
15602,0
87077,0
20757,0
27841,0
40935,0
47558,0
30668,0
80042,0
48209,0
15572,1
48884,1
42600,0
0,0
53124,0
54196,0
8061,0
102391,0
25829,0
79693,1
62944,0
14340,0
72389,0
70980,1
117888,0
0,0
19287,0
57764,1
60409,0
1647,0
31587,0
64580,0
37487,0
76892,0
38627,0
50219,0
23956,0
30421,0
66662,0
41752,0
88776,1
7740,0
26500,0
1568,0
26256,0
89606,1
0,0
29895,0
42949,0
0,0
6604,0
39927,0
87746,0
44909,0
28866,0
9996,1
58684,0
71911,0
27336,0
61322,0
78658,0
16919,0
3964,0
78489,0
69632,0
60001,0
4136,0
12547,0
49462,0
46798,0
88011,1
66105,0
7803,0
43302,1
13754,0
128235,0
28323,0
27828,0
52276,0
0,0
0,0
31818,0
28664,0
2435,0
55580,0
47776,0
20200,0
36316,0
69454,0
55121,0
55829,0
122876,0
62518,0
93049,0
12579,0
7706,0
3745,0
72272,0
57475,0
63639,0
128987,0
29560,0
30935,0
60458,0
60266,0
526,0
35669,0
27052,0
122494,0
8707,0
56506,0
57228,0
10244,1
46486,0
75629,0
65971,0
96272,0
32445,0
38493,0
71381,0
26260,0
3290,0
82876,0
14408,0
63784,0
79497,0
70417,1
22426,0
0,0
50380,1
55023,0
31643,0
23010,0
22457,0
82484,0
37135,1
44363,0
4241,0
37615,0
42101,0
52750,0
50528,0
52386,1
41022,0
82573,1
26837,0
17413,0
27571,0
57126,0
0,0
19543,0
49556,0
43332,1
48052,0
48848,0
61826,0
38908,0
36275,0
24004,0
71810,0
70163,0
118154,0
0,0
62722,0
55907,0
117959,0
70981,0
0,0
29793,0
68889,0
128649,1
21846,0
106507,0
55574,0
55583,0
16995,0
10640,0
19700,0
112026,0
40651,0
54716,0
19849,0
100850,0
49294,0
96229,0
18515,0
106499,0
55782,0
58220,0
74368,0
81971,0
45732,0
35543,0
23785,0
75997,1
24422,0
0,0
64789,0
3369,0
2104,0
50730,1
16395,0
42359,0
62841,0
40548,0
0,0
48338,0
36715,0
59950,0
120866,0
37961,0
53381,0
95242,0
49105,0
20014,0
0,1
43014,0
34359,0
22880,0
129593,1
46959,0
31359,0
98450,0
56418,0
51653,0
41349,0
34498,0
28320,0
171800,1
62192,0
14513,0
32389,0
77593,0
116666,1
0,0
12636,0
55023,0
48435,0
103225,0
31019,0
87674,0
0,0
29725,0
44108,0
111506,0
34407,0
2590,0
62846,0
95228,0
45519,0
137656,0
15947,0
35701,0
0,0
111700,0
10964,0
5288,0
18880,0
87674,0
0,0
68667,0
7992,0
1905,0
84876,0
37050,0
38362,0
45592,0
0,0
82697,0
185365,0
27575,0
52780,0
52991,0
48461,0
1066,0
86382,0
23103,0
67727,0
53572,0
53675,0
58929,0
59275,0
74153,0
17165,0
79662,0
28160,0
47387,0
2939,0
48739,0
31974,0
72700,0
90175,0
84395,0
64686,0
85296,0
14842,0
20628,0
76424,0
33366,0
33160,0
105615,0
72415,1
52982,0
0,0
21303,0
66980,0
14329,0
12179,0
75871,0
65816,0
97172,0
70392,1
70929,0
18583,0
35067,0
25123,0
26790,0
58958,0
48460,0
19529,0
85106,1
0,0
11949,0
57869,0
31769,0
18223,0
78495,0
6790,0
11625,0
0,0
11575,0
63420,0
67786,0
1495,0
54209,0
95476,0
0,0
5003,0
31241,0
32773,0
97439,0
32325,0
29462,0
33345,0
84169,0
25203,0
98643,1
526,0
11462,0
82385,0
36965,0
0,0
10947,0
15483,0
64964,0
13309,0
72203,1
24564,0
37944,0
16797,0
29921,0
40142,0
136585,0
21078,0
0,0
0,0
136236,0
15207,0
2134,0
160415,0
89514,0
13345,0
49907,0
45787,0
80322,0
67671,0
32442,0
52986,0
77298,1
48574,0
15331,0
51088,0
73605,0
62637,1
38461,0
45878,0
86651,0
14093,0
0,0
83454,0
27665,0
48766,0
87573,0
0,0
59872,0
43333,0
70551,0
57885,0
0,0
73119,0
4320,0
0,0
86739,0
0,1
0,0
21874,0
68697,0
92634,0
73244,0
29611,0
59986,0
30708,0
117508,0
85730,0
44479,0
50150,0
10441,0
28031,0
0,0
96055,0
36242,0
46117,0
61477,0
63738,0
48103,0
55504,0
57683,0
0,0
31067,0
38688,0
55144,0
30974,0
60925,0
22338,0
61147,0
32973,0
32342,0
38660,0
113252,0
21792,0
45388,0
0,0
59800,0
10266,0
47795,0
24853,0
48850,0
15409,0
73348,0
0,0
59122,0
61269,0
0,0
43029,0
59294,0
38996,0
15356,0
31560,0
95674,0
11884,0
184948,0
44370,0
31340,0
4325,0
42806,0
67157,0
46072,0
44087,0
70822,0
80228,0
54166,0
0,0
58397,0
15797,0
77586,0
5166,0
38878,0
4415,0
18060,0
82378,0
2147,0
54634,0
50529,0
9748,0
82277,0
56362,0
40977,0
80502,0
34785,0
31896,0
24452,0
76730,0
1759,0
41083,1
35016,0
75091,0
80090,0
39791,0
72365,0
69212,0
21746,0
96951,0
20515,0
65204,0
0,0
47938,0
29118,0
0,0
41767,0
123172,1
0,0
18737,0
12305,1
63319,0
33904,0
42647,0
7535,0
32276,0
53460,0
20368,0
59407,1
51571,0
21803,0
40281,0
20193,0
105030,0
75080,0
23067,0
85194,0
29797,0
20189,0
0,0
6382,0
30643,0
17955,0
74506,0
0,0
37204,0
78036,0
39277,0
42982,0
66114,0
27795,0
17286,0
0,0
21941,0
11142,0
2553,0
53952,0
33108,0
79718,0
69979,0
62773,1
22204,0
0,0
80294,1
18426,0
67018,0
47322,0
64798,0
0,1
56651,0
38248,0
101939,0
53940,0
64474,0
127066,0
81896,0
63077,0
26971,0
72034,0
5350,0
73361,0
48128,0
54087,0
3518,0
68535,1
43864,0
67620,0
40170,0
48657,0
43517,1
66174,0
63774,0
17192,0
70124,0
59389,0
39017,0
6239,0
17133,0
58538,0
58070,0
40529,0
97291,0
16359,0
5961,0
52795,0
101249,0
90525,0
77703,0
44910,0
24940,0
31742,0
29168,0
0,0
526,0
74880,0
66209,0
63225,0
42602,0
0,0
8400,0
89329,0
21194,0
94284,0
43174,0
20147,0
22068,0
1773,0
53496,0
3102,0
63508,0
9218,0
25745,0
27254,0
85328,0
39082,0
64271,0
57864,0
48762,0
27438,0
51314,0
1046,0
25423,0
69093,0
136568,1
5313,0
20185,0
87370,0
0,0
42768,0
4913,0
3538,0
51036,0
58253,0
14239,0
17791,0
47056,0
61040,0
62350,0
526,0
72684,0
38467,0
79054,1
83622,0
119444,0
100151,0
36578,0
25769,0
43488,0
54024,0
39703,0
18892,0
35113,0
77720,0
64030,0
31423,0
55725,0
51432,0
39106,0
49539,0
24107,0
28088,0
16182,0
6884,0
70538,0
48174,0
14251,0
57109,0
11809,0
61222,0
65309,0
34672,0
108047,0
7362,0
32997,0
23229,0
54062,0
34847,0
4465,0
39342,0
13854,0
74562,0
37883,0
28142,0
31831,0
66309,0
58366,0
42160,0
181787,0
25367,0
63642,0
75756,0
12121,0
18542,0
0,0
53186,0
17707,0
42009,0
69754,0
20179,0
15571,0
44116,0
46015,0
67698,0
59203,0
41239,0
71046,0
66992,0
61490,0
4288,0
25399,0
71409,0
56750,0
5024,0
105982,0
132175,0
42297,0
44346,0
0,0
0,0
35592,0
49385,0
95775,0
6963,0
49947,0
65749,0
43557,0
0,0
64063,0
103776,1
23549,0
32292,0
92877,0
158769,0
44294,0
51040,0
33482,0
14396,0
43701,0
30756,0
29015,0
98196,0
7061,0
29261,0
42447,0
18239,0
47832,0
38795,0
158117,0
0,0
0,0
84008,0
61532,0
100901,0
2147,0
23691,0
34351,0
8073,0
38968,0
55458,0
2301,0
4905,0
32836,0
0,0
3971,0
89704,0
88066,0
84086,0
0,0
62436,0
57487,0
51624,0
56429,0
1611,0
39883,0
92342,0
44451,0
30253,0
80812,0
0,0
35208,0
65748,0
75394,0
61479,0
29288,0
45570,0
45273,0
46419,0
12745,0
98336,0
12541,0
0,0
54072,0
39123,0
54759,0
18139,0
36596,0
22732,0
37578,0
0,0
60335,0
69040,0
93998,1
80795,0
65177,0
36314,0
16824,0
66366,0
50108,0
92247,0
30940,0
20958,0
53578,0
0,1
20228,0
38023,0
78774,0
69738,1
50767,0
54690,0
100236,0
25629,0
87199,0
93306,0
51659,0
53562,0
32868,0
12421,0
0,1
53388,0
62122,0
35180,0
15142,0
60651,0
81989,1
44223,0
40820,0
0,0
49648,0
40965,0
151878,0
61270,0
0,0
4217,0
28459,0
23480,0
162068,0
55867,0
0,0
22049,0
75267,0
43126,0
61833,0
0,0
75168,0
44107,0
7208,0
60983,0
59862,1
13118,0
8335,0
67802,1
61113,0
25079,0
4271,0
12048,0
11792,0
95150,0
60298,0
0,0
53024,0
50412,0
61719,0
1445,0
21853,0
54811,0
28771,0
24847,0
0,0
62491,0
69064,1
3162,0
116233,0
76259,0
46558,0
58851,0
78565,0
44808,0
89961,1
24880,0
69075,0
20906,0
72421,0
6397,0
62280,0
100218,0
70700,0
42611,0
56026,1
64230,0
0,0
2847,0
0,0
85566,0
49278,0
49152,0
44174,1
10869,0
33176,0
128969,1
12828,0
33022,0
9994,0
30786,0
0,0
18914,0
65950,0
50096,0
124361,1
67974,0
47778,0
19951,0
82695,0
50264,0
64821,0
0,0
18184,0
70306,0
65116,0
34454,0
42080,0
69341,0
51865,0
69337,0
101628,0
10046,0
0,0
80918,0
22958,0
29080,0
39394,0
44804,0
57400,0
79569,0
174406,1
67207,0
55358,0
128637,0
36628,0
69944,0
0,0
21899,0
27622,0
60815,1
526,0
39673,0
95676,0
68309,0
29505,0
21997,0
10602,0
38538,1
23797,0
40311,1
101622,0
20908,0
29433,0
84524,0
173927,0
43198,0
0,0
28821,0
67118,0
46954,0
4772,0
53917,0
47510,0
50393,0
91810,0
75733,0
58713,1
84015,0
48456,0
73896,1
5322,0
50842,0
47829,0
30883,0
46856,1
0,0
38446,0
77360,0
33266,0
130747,1
54874,0
58708,0
74058,0
22754,1
114310,0
0,0
18149,0
91391,1
80746,0
21920,0
69576,0
50588,0
116816,0
46128,0
15510,0
33814,0
36184,0
55253,0
47668,0
0,0
36739,0
22142,0
75895,0
96898,1
71268,0
56248,0
88099,0
52168,0
0,0
0,0
60673,0
73346,0
46300,0
45166,0
15209,0
58556,0
526,0
52901,0
57491,0
526,0
17254,0
54343,0
0,0
31140,0
66896,0
85103,0
19570,0
0,0
47456,0
6599,0
37248,0
21898,0
58835,0
39178,0
69903,0
76899,0
73641,0
61414,0
55731,1
38110,0
52362,0
46695,0
63795,0
39808,0
74756,0
39229,0
58062,0
60350,0
54657,0
102950,0
11390,0
41546,0
82483,0
47946,0
9506,0
91861,0
57381,0
9462,0
16553,0
63388,0
83647,0
72641,0
3729,0
20245,0
63720,0
47282,0
69538,0
27432,0
60683,0
50031,0
97104,0
9122,0
57857,0
60789,0
19952,0
21231,0
6413,0
75684,0
42264,0
48537,0
0,0
20227,0
38405,0
76517,0
52425,0
60462,0
43488,0
55009,0
48236,0
167310,0
70305,0
62222,0
79745,0
101983,0
31417,1
526,0
4646,0
34585,0
23536,0
48274,0
93034,1
14869,0
20338,0
83457,0
33176,0
91851,0
33603,0
45850,0
74992,0
151860,0
145001,1
14807,0
20482,0
12536,0
46165,0
80886,0
59316,0
5723,0
70817,0
27630,1
68435,0
4452,0
1168,0
46659,0
86847,0
39383,0
65258,0
49524,0
91397,0
1258,0
41716,0
19343,0
26596,0
114696,0
52359,0
70033,1
14830,0
55194,0
83862,0
1919,0
18763,0
0,0
2879,0
54082,0
63440,0
88015,1
52816,1
13604,0
48041,0
30988,0
11982,0
52040,0
24149,0
52892,1
17996,0
86678,1
111910,0
102795,0
50232,0
1474,0
38297,1
23440,0
20539,0
15749,0
10195,0
22973,0
39994,0
0,0
6719,0
7162,0
36928,0
45646,0
9779,0
47399,0
72914,1
18086,0
82766,0
30986,0
87480,0
67990,0
62380,0
25777,0
40918,0
56711,0
82794,0
109987,0
65163,0
35063,0
132469,1
0,0
28295,0
23212,0
45808,1
9748,1
41264,0
71189,0
6912,0
25844,0
47019,0
40923,0
37024,0
72642,0
41590,0
21938,0
61710,0
62808,0
70951,0
60391,0
35823,0
20486,0
0,0
50236,0
90328,0
62203,0
44329,0
6722,0
98993,0
31505,0
37517,0
26569,0
12535,0
57848,1
55305,0
69795,0
0,0
65130,0
8338,0
37840,0
3348,0
48023,0
61592,0
28822,0
26218,0
24329,0
73871,1
25740,0
102471,0
29654,0
66796,0
10323,0
0,0
79572,0
57758,0
73082,0
24926,0
54168,0
7506,0
94064,0
0,0
0,0
53220,0
45017,0
41117,0
13079,0
76170,0
41548,0
49596,0
39468,0
79785,0
90736,0
43882,0
139632,0
0,1
1710,0
0,0
59912,0
0,0
8162,0
22712,0
11182,0
58764,0
526,0
1614,0
52178,0
35543,0
106570,0
63600,0
36513,0
20308,0
23281,0
53066,0
63316,1
99556,0
39178,0
17640,0
44478,0
30978,0
60843,0
19699,0
28159,0
85137,0
82469,0
42074,0
80985,0
53021,0
29011,0
8056,0
7904,0
51087,0
0,0
75114,0
72168,0
3784,0
42058,0
40064,0
172315,0
26031,0
5747,0
42308,0
9025,0
0,0
44947,0
44639,0
14704,0
57305,0
40880,0
48601,0
54870,0
92176,0
22324,0
38103,0
4053,0
44148,0
37137,0
0,0
29770,0
44208,0
59576,0
44900,0
95009,0
53193,1
10777,0
42343,0
7636,0
51744,0
45053,0
44868,0
48923,0
62716,0
22661,0
526,0
21660,0
96369,0
34824,0
21698,0
51363,0
82257,0
25953,0
105029,0
31807,0
0,0
0,0
100536,0
105816,0
56514,0
36896,1
2761,0
58593,0
46560,0
4577,0
66566,0
30659,0
47774,0
50276,0
23566,0
156687,0
0,0
14162,0
96743,0
100535,0
17161,0
0,0
165630,1
37006,0
88860,0
57347,0
16988,0
50163,0
74716,0
78961,0
74867,0
18394,0
44326,0
0,0
54055,0
98693,0
87002,0
43654,0
77145,0
64514,0
95906,1
8816,0
43020,0
112020,0
64276,0
34742,0
45730,0
53100,1
50802,0
14771,0
2293,0
54214,0
43182,0
12721,1
7467,0
31720,0
10287,0
130118,0
55337,0
9716,0
14738,0
110088,0
8141,0
0,0
52407,0
90890,0
22698,0
50128,0
526,0
60308,0
49845,0
35473,0
35320,0
60815,0
46755,0
39380,0
42514,0
76091,0
49162,0
11510,0
0,0
49342,0
526,0
30727,0
38833,0
57685,0
25196,0
32726,0
58285,0
50238,0
21016,0
91526,0
27405,1
24464,0
29445,0
40659,0
108377,0
26660,0
44590,0
0,0
75019,0
81058,1
0,0
19323,0
7712,0
23316,0
84343,0
63213,0
75206,0
81598,0
73550,0
0,0
37771,0
0,0
90868,0
28408,0
55314,0
88361,0
58127,0
8125,0
40010,0
68046,0
69023,0
48547,0
1461,0
88265,0
65412,0
35384,0
19334,0
60255,0
58201,0
128875,0
97493,1
26916,0
0,0
0,0
50600,0
144312,0
39539,0
25938,0
78659,0
0,0
88725,0
69085,0
55911,0
47981,0
27170,0
13092,0
39802,0
46613,0
77748,0
26656,0
50121,0
71365,0
0,0
0,0
43562,0
0,0
108191,0
142618,0
68149,0
18414,0
24967,0
8237,0
14181,0
9545,0
48514,0
53551,0
6317,0
73232,0
14646,0
108537,0
4517,0
53992,0
118086,0
0,0
5864,0
7040,0
0,0
0,0
43533,0
8458,0
47097,0
44670,0
10978,0
41116,0
29048,0
80368,0
40700,0
43136,0
73114,0
0,0
6640,0
5033,0
71343,0
62587,0
14816,0
0,0
22261,0
36237,0
0,0
8293,0
50024,0
18886,0
38204,0
7350,0
25846,0
10539,0
0,0
91130,0
0,0
43412,0
17708,0
22965,0
41335,0
35036,0
48582,0
40951,0
40641,0
0,0
41472,0
19145,0
10221,0
87851,0
70302,0
34660,0
0,0
79605,0
36976,1
29367,0
81869,0
27887,0
98332,0
108015,0
0,0
33080,0
101333,1
122082,0
6789,0
22600,0
84446,0
62407,0
44676,0
28013,0
30973,0
82200,0
14364,0
0,0
526,0
78790,0
34293,0
38095,0
21839,0
67393,0
30889,0
39164,0
28798,0
32624,0
29630,0
25951,0
33602,0
64358,0
69132,0
4673,0
92475,0
43311,0
18080,0
63414,0
87419,0
60477,0
10918,0
12819,0
34513,1
22173,0
53760,0
0,0
91417,0
82043,0
40685,0
18374,0
62795,0
9190,0
16526,0
54905,0
11760,0
21719,0
43910,1
43200,0
81671,0
3355,0
57407,0
0,0
20139,0
58584,0
45322,0
48405,0
53233,0
54873,0
72879,0
51708,0
45882,0
113805,1
104652,1
23050,0
23154,0
25210,0
38466,0
79657,0
95488,0
17341,0
37489,0
72580,0
87310,0
36790,0
0,0
80528,0
43316,0
0,0
49926,0
43556,0
79012,0
0,0
13587,0
526,0
25196,0
60703,0
53830,1
44913,0
1728,0
526,0
34458,0
65290,0
53447,0
31217,0
526,0
15137,0
39221,0
21165,0
78251,0
51725,0
64469,0
16541,0
45025,0
26520,0
79678,0
23132,0
0,0
33591,0
60268,0
98455,1
0,0
75874,0
20972,0
1054,0
55211,0
85884,0
57981,0
29874,0
36386,0
59997,0
68087,1
23753,0
60002,0
71199,0
0,0
102683,0
122621,0
48561,0
11433,0
94134,0
26558,0
3658,0
63449,0
63923,0
6779,0
49199,0
4802,0
69937,0
47992,0
133719,0
48161,0
47940,0
12739,0
66915,0
47343,0
27353,0
80083,0
170570,0
60870,0
13360,0
9472,0
6106,0
12260,0
38098,0
68034,0
70111,0
64647,0
0,0
10926,0
63517,0
0,0
75440,0
14252,0
54951,0
71797,0
31885,0
85307,1
45254,0
0,0
96964,0
45552,0
26283,0
60256,0
52738,0
78770,1
23625,0
35176,0
55290,0
123661,0
119615,1
47273,0
135156,0
55577,0
22846,0
57343,0
46608,0
8036,0
51097,0
1847,0
28911,0
17185,0
34111,0
26515,0
36577,0
58789,0
14380,0
204378,0
55953,0
47337,0
0,0
58914,0
49887,0
114192,0
100849,1
70169,0
81025,0
24666,0
79127,0
9671,0
14879,0
87984,0
23166,0
40929,0
19563,0
24372,0
25110,0
72998,1
52529,0
32782,0
29145,0
2375,0
75230,0
62566,0
64231,0
28435,0
57835,0
0,0
105472,0
44877,0
68023,0
60116,0
78664,0
71159,0
55158,0
63601,0
18493,0
0,0
59571,0
57808,0
94589,0
72298,0
7976,0
50091,0
77941,0
17078,0
4339,0
34175,0
33313,0
0,0
75608,0
60019,0
60255,0
47616,0
14248,0
73653,0
31314,0
52364,0
131282,0
97946,0
43093,0
54938,0
82994,0
22218,0
36849,0
82321,0
51663,0
0,0
91763,0
13478,0
64853,0
43464,0
45157,0
43004,0
53206,0
76520,0
47598,0
39498,0
39843,0
61760,0
9176,0
54510,0
35588,0
34454,0
38495,0
70940,0
80929,0
109583,0
10678,0
72069,0
79170,0
68010,0
57006,0
37384,0
37878,0
35948,0
0,0
1814,1
10784,0
39342,0
89454,0
46928,0
38446,0
195644,0
0,0
76660,0
57629,0
124628,1
106277,0
84171,0
124331,0
60051,0
27744,0
30838,0
42535,0
40853,1
12006,0
48893,0
15757,0
43439,0
84252,0
0,0
1594,0
55699,0
0,0
83303,0
22497,0
76091,0
122763,0
34477,0
56295,0
15505,0
24309,0
94986,0
67434,0
55835,0
32855,0
31452,0
25530,0
35531,0
39362,1
83926,0
37812,0
82916,0
15514,0
60812,0
64334,0
16758,0
44088,0
114564,0
35422,0
526,0
64398,0
50658,0
17359,0
45286,0
29533,0
48204,0
60562,0
66038,0
